년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2018,4,155,14.4,9.5,20.2
2018,5,155,18.1,13.8,23.4
2018,6,155,21.7,17.9,26.8
2018,7,155,27.1,23.3,31.8
2018,8,155,27.5,24.1,32.2
2018,9,155,21.3,18.1,25.1
2018,10,155,15.1,10.9,20.1
2018,11,155,10.1,5.9,15.2
2018,12,155,3.2,-0.7,7.3
2019,1,155,2.4,-2.0,7.8
2019,2,155,4.5,0.3,9.5
2019,3,155,9.2,4.2,14.9
2019,4,155,12.6,8.0,17.9
2019,5,155,18.9,13.4,25.3
2019,6,155,21.0,17.3,26.1
2019,7,155,24.4,21.6,28.4
2019,8,155,26.7,23.2,30.9
2019,9,155,22.7,19.6,27.0
2019,10,155,17.4,13.5,22.0
2019,11,155,11.1,6.7,16.5
2019,12,155,4.7,0.7,9.6
2020,1,155,4.6,1.2,8.7
2020,2,155,5.4,1.0,10.4
2020,3,155,9.3,4.5,14.8
2020,4,155,11.9,6.8,18.2
2020,5,155,17.9,13.6,23.1
2020,6,155,22.8,18.7,28.3
2020,7,155,22.4,20.1,25.9
2020,8,155,27.5,24.6,31.8
2020,9,155,21.5,17.9,25.8
2020,10,155,16.0,11.9,21.3
2020,11,155,10.7,6.5,15.5
2020,12,155,2.6,-1.3,7.6
2021,1,155,1.4,-3.2,6.5
2021,2,155,5.5,0.8,11.0
2021,3,155,10.4,6.0,15.9
2021,4,155,14.1,9.0,20.2
2021,5,155,17.7,13.5,22.6
2021,6,155,21.8,18.2,26.6
2021,7,155,26.5,23.3,30.9
2021,8,155,26.2,23.0,30.5
2021,9,155,22.5,19.3,26.5
2021,10,155,17.4,13.4,22.7
2021,11,155,10.8,6.2,16.4
2021,12,155,4.2,-0.5,9.2
2022,1,155,2.0,-2.2,7.1
2022,2,155,2.3,-2.3,7.7
2022,3,155,9.5,4.6,14.9
2022,4,155,14.6,9.7,20.5
2022,5,155,19.1,13.8,25.6
2022,6,155,22.1,19.0,26.4
2022,7,155,26.7,23.4,31.0
2022,8,155,26.4,23.4,30.4
2022,9,155,22.5,19.0,27.1
2022,10,155,16.5,12.0,21.8
