ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
"202412","희양양 신서귀포점","서귀포시","대륜동","서귀포시내","아시아음식","중식당","0.19000","0.16000","0.02000","0.02000","0.06000","0.06000","-0.06000","1749.00000","다나08a73a"
"202412","메이크썸치즈","서귀포시","대륜동","서귀포시내","양식","양식","0.12000","0.24000","0.03000","0.05000","0.06000","0.10000","-0.10000","2637.00000","다나08a72a"
"202412","고근산김밥","서귀포시","대륜동","서귀포시내","간식","분식","0.06000","0.44000","0.00000","0.01000","0.01000","0.12000","-0.12000","2969.00000","다나08b74b"
"202412","해금","제주시","건입동","제주시내","아시아음식","일식당","0.02000","0.06000","0.04000","0.07000","0.04000","0.08000","-0.08000","2189.00000","다다09b03a"
"202412","홍발","서귀포시","중문동","서귀포시내","아시아음식","중식당","0.34000","0.90000","0.06000","0.07000","0.13000","0.28000","-0.28000","5083.00000","나나99a74a"
"202412","낭푼이보리밥","제주시","일도1동","제주시내","한식","가정식","0.02000","0.06000","0.01000","0.06000","0.01000","0.07000","-0.07000","1906.00000","다다09b02b"
"202412","카페 계란빵사세요 제주본점","제주시","이도1동","제주시내","음료","베이커리","0.05000","0.52000","0.00000","0.03000","0.01000","0.15000","-0.15000","3400.00000","다다10a01b"
"202412","파생","제주시","이도2동","제주시내","음료","카페","0.70000","4.80000","0.04000","0.34000","0.19000","1.46000","-1.46000","8704.00000","다다10a01a"
"202412","소담한봉봉","제주시","이도2동","제주시내","한식","커피","0.35000","0.51000","0.01000","0.02000","0.08000","0.14000","-0.14000","3224.00000","다다11a00b"
"202412","배달삼겹돼지되지 제주아라점","제주시","아라동","제주시내","한식","돼지고기","0.04000","0.17000","0.00000","0.00000","0.01000","0.04000","-0.04000","1223.00000","다나11b98a"
"202412","블라썸","서귀포시","서홍동","서귀포시내","음료","카페","0.08000","0.38000","0.06000","0.21000","0.07000","0.28000","-0.28000","5084.00000","다나11b72b"
"202412","연 과자점","서귀포시","천지동","서귀포시내","간식","베이커리","0.15000","0.85000","0.02000","0.21000","0.05000","0.39000","-0.39000","5936.00000","다나12a73b"
"202412","제대국수집","제주시","아라동","제주시내","양식","면류","0.23000","2.66000","0.02000","0.16000","0.06000","0.79000","-0.79000","7655.00000","다나12b96b"
"202412","별궁","서귀포시","중앙동","서귀포시내","주점및주류판매","포장마차","0.02000","0.06000","0.00000","0.00000","0.01000","0.01000","-0.01000","245.00000","다나12b73b"
"202412","오태식해바라기치킨서귀포점","서귀포시","중앙동","서귀포시내","패스트푸드","치킨","0.15000","0.62000","0.03000","0.12000","0.06000","0.26000","-0.26000","4827.00000","다나12b73b"
"202412","곱딱집","서귀포시","중앙동","서귀포시내","한식","가정식","0.19000","0.44000","0.01000","0.03000","0.05000","0.13000","-0.13000","3138.00000","다나12b73b"
"202412","주식회사제주순풍","제주시","노형동","제주시내","한식","해장국","0.87000","3.67000","0.68000","2.37000","0.77000","3.02000","-3.02000","9336.00000","다나05a98b"
"202412","오세요커피","서귀포시","대천동","서귀포시내","음료","커피","0.17000","2.00000","0.02000","0.16000","0.05000","0.62000","-0.62000","7115.00000","다나07b74a"
"202412","더달달아이스크림할인점","서귀포시","대륜동","서귀포시내","간식","아이스크림/빙수","0.07000","0.85000","0.01000","0.06000","0.02000","0.26000","-0.26000","4828.00000","다나07b74a"
"202412","커피라이트","제주시","용담1동","제주시내","음료","커피","0.20000","2.43000","0.03000","0.28000","0.07000","0.84000","-0.84000","7784.00000","다다08b02b"
"202412","다정이네김밥제주점","제주시","삼도2동","제주시내","간식","분식","0.21000","2.22000","0.10000","1.03000","0.13000","1.46000","-1.46000","8705.00000","다다08b02b"
"202412","백록마당","제주시","이도2동","제주시내","한식","가정식","0.07000","0.17000","0.00000","0.00000","0.01000","0.04000","-0.04000","1224.00000","다다09b00a"
"202412","홍콩미각","제주시","이도2동","제주시내","아시아음식","중식당","0.09000","0.45000","0.01000","0.04000","0.03000","0.15000","-0.15000","3401.00000","다다10b01b"
"202412","왕청가","제주시","아라동","제주시내","한식","백반/가정식","0.44000","0.59000","0.00000","0.01000","0.10000","0.15000","-0.15000","3402.00000","다나11a98a"
"202412","베이징마라탕","제주시","이도2동","제주시내","아시아음식","중식","0.16000","1.47000","0.00000","0.02000","0.04000","0.37000","-0.37000","5755.00000","다다11b00b"
"202412","제주,길","서귀포시","천지동","서귀포시내","음료","카페","0.03000","0.34000","0.01000","0.10000","0.02000","0.18000","-0.18000","3838.00000","다나12a73a"
"202412","플로우스","서귀포시","예래동","서귀포시내","양식","양식","0.07000","0.23000","0.09000","0.10000","0.10000","0.15000","-0.15000","3403.00000","나나97b74a"
"202412","청년순대국제주동홍점","서귀포시","동홍동","서귀포시내","한식","국밥","0.09000","0.31000","0.00000","0.00000","0.02000","0.07000","-0.07000","1907.00000","다나13a74a"
"202412","보말과비바리","제주시","화북동","제주시내","한식","면류","0.57000","1.64000","0.04000","0.13000","0.16000","0.51000","-0.51000","6632.00000","다다14a03a"
"202412","우솔해장국","서귀포시","동홍동","서귀포시내","한식","해장국","0.46000","2.66000","0.04000","0.18000","0.14000","0.80000","-0.80000","7692.00000","다나14a74a"
"202412","비오니에(Viognier)","서귀포시","송산동","서귀포시내","양식","양식","0.15000","0.24000","0.08000","0.19000","0.10000","0.23000","-0.23000","4515.00000","다나15b72b"
"202412","다육이풍경","서귀포시","효돈동","서귀포시내","한식","가정식","0.00000","0.00000","0.00000","0.03000","0.00000","0.03000","-0.03000","870.00000","다나18a74b"
"202412","에이바우트커피 화북남문점","제주시","화북동","제주시내","음료","커피","0.81000","13.79000","0.03000","0.52000","0.20000","3.78000","-3.78000","9471.00000","다다13a03a"
"202412","오늘여기","서귀포시","중앙동","서귀포시내","패스트푸드","햄버거","0.01000","0.15000","0.00000","0.03000","0.01000","0.06000","-0.06000","1750.00000","다나13a73b"
"202412","삿뽀로우동집 동홍점","서귀포시","동홍동","서귀포시내","아시아음식","우동","0.40000","1.02000","0.00000","0.02000","0.09000","0.26000","-0.26000","4829.00000","다나13b74a"
"202412","네네치킨 효돈점","서귀포시","효돈동","서귀포시내","패스트푸드","치킨","1.40000","4.49000","0.02000","0.06000","0.32000","1.13000","-1.13000","8333.00000","다나17b75a"
"202412","올레스시초밥전문점","제주시","노형동","제주시내","아시아음식","일식","0.32000","0.56000","0.03000","0.03000","0.09000","0.16000","-0.16000","3604.00000","다나05a98b"
"202412","삼성웰스토리(주)제주드림타워","제주시","노형동","제주시내","한식","가정식","0.83000","8.98000","0.01000","0.07000","0.19000","2.22000","-2.22000","9141.00000","다나05a99b"
"202412","영육일삼","서귀포시","대천동","서귀포시내","아시아음식","일식-덮밥/돈가스","0.37000","1.30000","0.15000","0.51000","0.21000","0.77000","-0.77000","7607.00000","다나05b71b"
"202412","대박왕갈비연동점","제주시","연동","제주시내","한식","갈비","0.03000","0.11000","0.02000","0.06000","0.02000","0.08000","-0.08000","2190.00000","다다06a00b"
"202412","흐름","제주시","이도2동","제주시내","양식","양식","0.44000","0.85000","0.01000","0.04000","0.11000","0.24000","-0.24000","4655.00000","다다09b01a"
"202412","성심각","제주시","이도2동","제주시내","아시아음식","중식당","0.46000","2.54000","0.03000","0.12000","0.13000","0.72000","-0.72000","7449.00000","다다09b00a"
"202412","카미나무","제주시","이도2동","제주시내","아시아음식","일식-덮밥/돈가스","0.47000","2.75000","0.01000","0.04000","0.11000","0.69000","-0.69000","7362.00000","다다10b00a"
"202412","찹찹","제주시","이도2동","제주시내","아시아음식","일식-덮밥/돈가스","0.56000","2.66000","0.00000","0.02000","0.13000","0.65000","-0.65000","7227.00000","다다11a00b"
"202412","집밥","서귀포시","동홍동","서귀포시내","한식","백반/가정식","0.15000","0.56000","0.02000","0.10000","0.05000","0.23000","-0.23000","4516.00000","다나13b73b"
"202412","유안이네횟집","서귀포시","예래동","서귀포시내","한식","회","0.01000","0.06000","0.14000","0.12000","0.12000","0.12000","-0.12000","2970.00000","나나95a75a"
"202412","구공족발","제주시","외도동","제주시내","한식","족발","0.05000","0.11000","0.00000","0.00000","0.01000","0.03000","-0.03000","871.00000","다다00b00a"
"202412","올브렌스","제주시","노형동","제주시내","양식","양식","0.34000","2.42000","0.03000","0.13000","0.10000","0.70000","-0.70000","7411.00000","다나05a99b"
"202412","연동누룽지","제주시","연동","제주시내","한식","백반/가정식","0.85000","2.43000","0.04000","0.10000","0.22000","0.68000","-0.68000","7318.00000","다나06a99a"
"202412","메로왕","제주시","오라동","제주시내","한식","가정식","1.27000","3.05000","0.08000","0.28000","0.34000","0.99000","-0.99000","8098.00000","다다08a01a"
"202412","바다잔치","제주시","삼도2동","제주시내","한식","백반/가정식","0.02000","0.06000","0.02000","0.04000","0.02000","0.05000","-0.05000","1519.00000","다다08b03a"
"202412","볼카노더오션뷰","서귀포시","중문동","서귀포시내","한식","백반/가정식","0.13000","0.68000","0.07000","0.24000","0.09000","0.38000","-0.38000","5846.00000","다나00b80a"
"202412","원조산고을칼국수본점","제주시","노형동","제주시내","한식","면류","0.64000","4.12000","0.01000","0.10000","0.15000","1.08000","-1.08000","8259.00000","다나05a98b"
"202412","써브웨이 제주서귀포강정지구","서귀포시","대천동","서귀포시내","간식","샌드위치/토스트","0.26000","2.21000","0.02000","0.17000","0.07000","0.68000","-0.68000","7319.00000","다나07a73b"
"202412","용출","제주시","용담2동","제주시내","한식","가정식","0.96000","0.45000","0.63000","0.46000","0.75000","0.53000","-0.53000","6714.00000","다다07b03a"
"202412","난타오천서사로점","제주시","삼도1동","제주시내","패스트푸드","피자","0.53000","2.03000","0.01000","0.04000","0.13000","0.53000","-0.53000","6715.00000","다다08b01b"
"202412","분식쟁이","제주시","삼도2동","제주시내","간식","분식","0.02000","0.14000","0.00000","0.01000","0.00000","0.04000","-0.04000","1225.00000","다다09a02a"
"202412","박차돌","제주시","아라동","제주시내","한식","차돌","0.25000","0.47000","0.01000","0.01000","0.06000","0.12000","-0.12000","2971.00000","다나11a98a"
"202412","쿠키정류장","서귀포시","서홍동","서귀포시내","한식","가정식","0.04000","0.21000","0.00000","0.00000","0.01000","0.05000","-0.05000","1520.00000","다나12a75a"
"202412","오라찐빵","제주시","아라동","제주시내","간식","베이커리","0.45000","2.54000","0.01000","0.10000","0.11000","0.70000","-0.70000","7412.00000","다나11a99a"
"202412","우디글레이드(Woody glade)","서귀포시","송산동","서귀포시내","음료","카페","0.02000","0.23000","0.00000","0.02000","0.01000","0.07000","-0.07000","1908.00000","다나12b72b"
"202412","젬마손","제주시","화북동","제주시내","한식","백반/가정식","0.15000","0.96000","0.01000","0.03000","0.04000","0.26000","-0.26000","4830.00000","다다13b03a"
"202412","아라주는 엄마치킨","제주시","아라동","제주시내","패스트푸드","치킨","0.17000","1.07000","0.04000","0.28000","0.07000","0.51000","-0.51000","6633.00000","다나12b95b"
"202412","해녀의집","서귀포시","중문동","서귀포시내","한식","가정식","0.03000","0.11000","0.08000","0.15000","0.07000","0.16000","-0.16000","3605.00000","나나99a72b"
"202412","카메오","제주시","이도2동","제주시내","주점및주류판매","와인바","0.35000","0.34000","0.02000","0.02000","0.10000","0.10000","-0.10000","2638.00000","다다09b01a"
"202412","야끼니꾸엔순옥상회","제주시","용담2동","제주시내","한식","가정식","0.89000","1.07000","0.03000","0.02000","0.22000","0.27000","-0.27000","4944.00000","다다08a02b"
"202412","모모식탁","서귀포시","정방동","서귀포시내","한식","백반/가정식","0.00000","0.01000","0.00000","0.02000","0.00000","0.02000","-0.02000","628.00000","다나13a73a"
"202412","전설의짬뽕 삼화지구점","제주시","화북동","제주시내","아시아음식","중식","0.22000","0.92000","0.00000","0.02000","0.05000","0.23000","-0.23000","4517.00000","다다13b02b"
"202412","제주보리빵","제주시","노형동","제주시내","간식","베이커리","1.06000","5.25000","0.04000","0.15000","0.26000","1.39000","-1.39000","8643.00000","다다05a00a"
"202412","인사이드지미호(IN SIDE JIMIHO)","서귀포시","중문동","서귀포시내","양식","양식","0.08000","0.23000","0.05000","0.11000","0.06000","0.15000","-0.15000","3404.00000","나나99b73b"
"202412","빽다방 서귀포중문로터리점","서귀포시","중문동","서귀포시내","음료","커피","0.20000","4.73000","0.04000","1.03000","0.08000","2.06000","-2.06000","9078.00000","다나00a73b"
"202412","주식회사 제이엠컴퍼니","제주시","노형동","제주시내","한식","중식","2.26000","11.58000","0.19000","1.08000","0.66000","3.75000","-3.75000","9466.00000","다나05a99a"
"202412","리에또","제주시","노형동","제주시내","음료","카페","0.01000","0.11000","0.00000","0.00000","0.00000","0.03000","-0.03000","872.00000","다나05b99b"
"202412","물팡과허벅","제주시","노형동","제주시내","한식","백반/가정식","0.06000","0.17000","0.05000","0.09000","0.06000","0.12000","-0.12000","2972.00000","다나05b99b"
"202412","진낙지앤","제주시","연동","제주시내","한식","낙지","1.45000","3.45000","0.07000","0.18000","0.38000","0.99000","-0.99000","8099.00000","다나06a98b"
"202412","봉금펍","서귀포시","대륜동","서귀포시내","한식","백반/가정식","0.57000","0.96000","0.05000","0.07000","0.17000","0.30000","-0.30000","5211.00000","다나07b73b"
"202412","풍경","제주시","이도1동","제주시내","한식","면류","0.09000","0.45000","0.03000","0.16000","0.05000","0.26000","-0.26000","4831.00000","다다09a02b"
"202412","야미얌","제주시","이도2동","제주시내","간식","분식","0.00000","0.06000","0.00000","0.02000","0.00000","0.03000","-0.03000","873.00000","다다10a01b"
"202412","064제주인생곱창","제주시","이도2동","제주시내","한식","곱창","2.72000","3.45000","0.11000","0.16000","0.70000","0.97000","-0.97000","8074.00000","다다11a00b"
"202412","카타르시스언더시크릿홀","제주시","삼도1동","제주시내","한식","백반/가정식","0.06000","0.21000","0.00000","0.01000","0.02000","0.06000","-0.06000","1751.00000","다다09a01a"
"202412","카페게이트제주이도점","제주시","이도1동","제주시내","음료","커피","0.25000","3.88000","0.00000","0.09000","0.06000","1.01000","-1.01000","8142.00000","다다09b01b"
"202412","식도락","제주시","이도2동","제주시내","한식","가정식","0.00000","0.01000","0.00000","0.00000","0.00000","0.00000","0.00000","25.00000","다다09b01a"
"202412","유쥬얼커피","제주시","이도2동","제주시내","음료","커피","0.08000","0.56000","0.00000","0.04000","0.02000","0.18000","-0.18000","3839.00000","다다09b00b"
"202412","교반구제주점","제주시","이도2동","제주시내","주점및주류판매","요리주점","0.03000","0.06000","0.00000","0.00000","0.01000","0.02000","-0.02000","629.00000","다다09b01a"
"202412","춘식당","제주시","이도2동","제주시내","아시아음식","중식당","0.15000","0.18000","0.00000","0.01000","0.03000","0.06000","-0.06000","1752.00000","다다09b01a"
"202412","청년피자 구제주점","제주시","이도2동","제주시내","패스트푸드","피자","0.17000","0.68000","0.01000","0.03000","0.04000","0.19000","-0.19000","3997.00000","다다10a00b"
"202412","자가제빵선명희피자 제주점","제주시","아라동","제주시내","패스트푸드","피자","0.55000","2.15000","0.01000","0.06000","0.13000","0.57000","-0.57000","6880.00000","다다11a00b"
"202412","뽕스차이나","제주시","아라동","제주시내","아시아음식","중식","0.59000","3.50000","0.03000","0.18000","0.16000","1.00000","-1.00000","8126.00000","다나11a98a"
"202412","유안이네본점","서귀포시","예래동","서귀포시내","한식","가정식","0.08000","0.34000","0.09000","0.28000","0.09000","0.34000","-0.34000","5548.00000","나나95a75a"
"202412","바다양푼이동태탕중문점","서귀포시","중문동","서귀포시내","한식","가정식","0.88000","3.11000","0.10000","0.45000","0.28000","1.15000","-1.15000","8368.00000","나나99b73b"
"202412","중문바다향","서귀포시","중문동","서귀포시내","한식","가정식","0.07000","0.34000","0.16000","0.79000","0.16000","0.80000","-0.80000","7693.00000","나나99b73b"
"202412","주식회사 소라 구쟁기가김밥속에 본점","서귀포시","중문동","서귀포시내","간식","분식","0.10000","0.40000","0.05000","0.33000","0.07000","0.39000","-0.39000","5937.00000","나나99b74a"
"202412","솔동산고기국수","서귀포시","송산동","서귀포시내","한식","면류","0.14000","0.79000","0.28000","1.38000","0.27000","1.43000","-1.43000","8683.00000","다나12b72b"
"202412","뚜레쥬르 삼화점","제주시","화북동","제주시내","간식","베이커리","1.26000","12.20000","0.01000","0.13000","0.29000","3.05000","-3.05000","9342.00000","다다14a02b"
"202412","중문뽁순이네","서귀포시","중문동","서귀포시내","한식","백반/가정식","0.26000","1.66000","0.02000","0.09000","0.07000","0.48000","-0.48000","6455.00000","다나00b74a"
"202412","아이스앤몬스터문구 외도점","제주시","외도동","제주시내","간식","아이스크림/빙수","0.03000","1.06000","0.00000","0.08000","0.01000","0.32000","-0.32000","5427.00000","다다00b00b"
"202412","파스쿠찌제주한라대점","제주시","노형동","제주시내","음료","커피","2.41000","16.95000","0.10000","1.00000","0.61000","4.97000","-4.97000","9588.00000","다나04b99a"
"202412","푸른솔맑은향","제주시","노형동","제주시내","한식","백반/가정식","0.28000","1.13000","0.02000","0.07000","0.07000","0.34000","-0.34000","5549.00000","다나04b98a"
"202412","모나미커피","제주시","노형동","제주시내","음료","커피","0.01000","0.23000","0.00000","0.02000","0.00000","0.07000","-0.07000","1909.00000","다나04b99b"
"202412","프레드피자 신제주점","제주시","노형동","제주시내","패스트푸드","피자","0.01000","0.06000","0.00000","0.02000","0.00000","0.03000","-0.03000","874.00000","다나05a99a"
"202412","사뿐","제주시","연동","제주시내","음료","카페","0.13000","1.24000","0.00000","0.03000","0.03000","0.32000","-0.32000","5428.00000","다다05b00b"
"202412","아르크팬케이크하우스","제주시","연동","제주시내","음료","카페","0.30000","3.84000","0.02000","0.24000","0.09000","1.14000","-1.14000","8338.00000","다나06b99a"
"202412","에이바우트커피 한라도서관점","제주시","오라동","제주시내","음료","커피","1.08000","21.47000","0.05000","0.93000","0.28000","5.98000","-5.98000","9651.00000","다나08a98b"
"202412","킨츠","서귀포시","대륜동","서귀포시내","주점및주류판매","이자카야","0.15000","0.24000","0.01000","0.01000","0.04000","0.06000","-0.06000","1753.00000","다나08a73b"
"202412","인생민물장어중문점","서귀포시","중문동","서귀포시내","한식","장어","0.04000","0.04000","0.02000","0.02000","0.02000","0.02000","-0.02000","630.00000","다나00a73b"
"202412","샐러바웃","제주시","외도동","제주시내","음료","카페","0.04000","0.31000","0.01000","0.05000","0.02000","0.12000","-0.12000","2973.00000","다다00b00a"
"202412","카페느슨","서귀포시","대천동","서귀포시내","음료","커피","0.11000","1.19000","0.07000","0.55000","0.08000","0.79000","-0.79000","7656.00000","다나04b75a"
"202412","노형농원","제주시","노형동","제주시내","한식","가정식","0.39000","1.13000","0.01000","0.06000","0.10000","0.32000","-0.32000","5429.00000","다나05a99b"
"202412","비비큐남녕고점","제주시","노형동","제주시내","패스트푸드","치킨","0.27000","1.04000","0.03000","0.10000","0.08000","0.34000","-0.34000","5550.00000","다다05a00a"
"202412","주식회사 파스쿠찌제주노형로터리점","제주시","노형동","제주시내","음료","커피","2.08000","21.53000","0.05000","0.58000","0.50000","5.68000","-5.68000","9635.00000","다나05a99b"
"202412","굿 올 데이즈","서귀포시","대천동","서귀포시내","음료","카페","0.10000","0.53000","0.01000","0.13000","0.03000","0.24000","-0.24000","4656.00000","다나05a71b"
"202412","청자다방제주1호점","제주시","연동","제주시내","음료","카페","0.02000","0.39000","0.00000","0.07000","0.01000","0.16000","-0.16000","3606.00000","다나06a99b"
"202412","정한토속삼계탕원조설렁탕","제주시","연동","제주시내","한식","삼계탕","0.08000","0.34000","0.02000","0.03000","0.03000","0.11000","-0.11000","2753.00000","다나06b99b"
"202412","오무스비하나","서귀포시","대천동","서귀포시내","아시아음식","일식당","0.02000","0.36000","0.00000","0.04000","0.01000","0.12000","-0.12000","2974.00000","다나07b74a"
"202412","제쭈서귀포시신시가지점","서귀포시","대륜동","서귀포시내","한식","백반/가정식","0.10000","0.68000","0.01000","0.06000","0.03000","0.22000","-0.22000","4362.00000","다나07b73b"
"202412","오양손칼국수","제주시","오라동","제주시내","한식","면류","0.48000","2.88000","0.01000","0.09000","0.12000","0.77000","-0.77000","7608.00000","다다08b01a"
"202412","더마니","제주시","일도1동","제주시내","한식","가정식","0.39000","0.28000","0.00000","0.00000","0.09000","0.07000","-0.07000","1910.00000","다다09b02b"
"202412","dkLEE","제주시","일도1동","제주시내","음료","커피","0.05000","0.34000","0.03000","0.28000","0.03000","0.34000","-0.34000","5551.00000","다다09b02b"
"202412","프레젠트","제주시","삼도1동","제주시내","한식","가정식","0.01000","0.56000","0.01000","0.09000","0.01000","0.22000","-0.22000","4363.00000","다다09a01a"
"202412","드롭탑제주삼성점","제주시","이도1동","제주시내","음료","카페","0.41000","5.14000","0.04000","0.33000","0.12000","1.53000","-1.53000","8761.00000","다다09b01b"
"202412","복마니 김밥","제주시","일도1동","제주시내","간식","분식","0.10000","0.85000","0.82000","6.80000","0.72000","6.35000","-6.35000","9669.00000","다다09b02b"
"202412","엄마의집밥","제주시","일도2동","제주시내","한식","백반/가정식","0.00000","0.00000","0.01000","0.03000","0.00000","0.03000","-0.03000","875.00000","다다09b02a"
"202412","까멜리아","제주시","이도2동","제주시내","양식","양식","0.03000","0.03000","0.00000","0.00000","0.01000","0.01000","-0.01000","246.00000","다다10a01a"
"202412","이도피자클래스","제주시","이도2동","제주시내","양식","피자","0.15000","0.51000","0.00000","0.00000","0.03000","0.12000","-0.12000","2975.00000","다다10a01a"
"202412","제주바다에","제주시","아라동","제주시내","한식","가정식","0.34000","0.49000","0.14000","0.22000","0.19000","0.32000","-0.32000","5430.00000","다나10b99b"
"202412","왕수네","제주시","일도2동","제주시내","간식","베이커리","0.29000","2.09000","0.01000","0.10000","0.08000","0.60000","-0.60000","7011.00000","다다10b02a"
"202412","토오소","제주시","이도2동","제주시내","간식","베이커리","0.13000","0.85000","0.02000","0.21000","0.04000","0.39000","-0.39000","5938.00000","다다10b00b"
"202412","오멘","제주시","아라동","제주시내","음료","카페","0.55000","4.92000","0.02000","0.31000","0.14000","1.46000","-1.46000","8706.00000","다나11a98b"
"202412","냉동고 이도점","제주시","이도2동","제주시내","한식","가정식","0.27000","0.53000","0.00000","0.01000","0.06000","0.13000","-0.13000","3139.00000","다다11b00b"
"202412","대마족발이도점","제주시","이도2동","제주시내","한식","족발","0.16000","0.52000","0.00000","0.00000","0.04000","0.12000","-0.12000","2976.00000","다다11b00b"
"202412","떼레노&샤부리","서귀포시","예래동","서귀포시내","한식","가정식","0.34000","0.28000","1.01000","0.64000","0.94000","0.65000","-0.65000","7228.00000","나나98a73a"
"202412","만태","서귀포시","중문동","서귀포시내","아시아음식","일식당","0.94000","1.24000","0.10000","0.16000","0.29000","0.44000","-0.44000","6256.00000","다나00a73b"
"202412","맛있는소도리김밥","제주시","외도동","제주시내","간식","분식","0.16000","1.92000","0.00000","0.03000","0.04000","0.49000","-0.49000","6486.00000","다다00b00a"
"202412","왕고집찜마을 동태탕","서귀포시","서홍동","서귀포시내","한식","가정식","0.36000","1.07000","0.01000","0.02000","0.08000","0.28000","-0.28000","5085.00000","다나12a75a"
"202412","풍자맛집앤수산","서귀포시","동홍동","서귀포시내","한식","회","0.12000","0.54000","0.00000","0.02000","0.03000","0.15000","-0.15000","3405.00000","다나12b75a"
"202412","의정부식당","제주시","화북동","제주시내","한식","백반/가정식","0.05000","0.34000","0.00000","0.00000","0.01000","0.08000","-0.08000","2191.00000","다다13a03b"
"202412","동새벽김밥","제주시","삼양동","제주시내","간식","분식","0.83000","11.24000","0.01000","0.13000","0.19000","2.82000","-2.82000","9299.00000","다다15a02b"
"202412","성수식당","제주시","아라동","제주시내","한식","가정식","0.01000","0.07000","0.00000","0.00000","0.00000","0.02000","-0.02000","631.00000","다나12b95b"
"202412","서귀포동아리옥돔구이빙떡","서귀포시","중앙동","서귀포시내","한식","가정식","0.05000","0.04000","0.00000","0.00000","0.01000","0.01000","-0.01000","247.00000","다나12b73b"
"202412","삼겹살데이","서귀포시","동홍동","서귀포시내","한식","돼지고기","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","26.00000","다나13b74a"
"202412","쉼표휴게김밥","제주시","아라동","제주시내","간식","커피","0.31000","1.69000","0.01000","0.09000","0.07000","0.49000","-0.49000","6487.00000","다다14a01a"
"202412","진양","제주시","삼양동","제주시내","아시아음식","일식당","1.25000","2.71000","0.08000","0.16000","0.34000","0.80000","-0.80000","7694.00000","다다14a03a"
"202412","빵의정석","제주시","삼양동","제주시내","간식","베이커리","0.30000","2.43000","0.00000","0.05000","0.07000","0.63000","-0.63000","7155.00000","다다15a03b"
"202412","탐나는식당몸국.고사리해장국","서귀포시","효돈동","서귀포시내","한식","해장국","0.04000","0.14000","0.04000","0.14000","0.04000","0.16000","-0.16000","3607.00000","다나17a75b"
"202412","벤티버거연동점","제주시","연동","제주시내","패스트푸드","햄버거","0.01000","0.02000","0.00000","0.02000","0.00000","0.02000","-0.02000","632.00000","다나06a99a"
"202412","영미","제주시","용담1동","제주시내","한식","백반/가정식","0.30000","0.45000","0.03000","0.09000","0.09000","0.19000","-0.19000","3998.00000","다다08b02b"
"202412","예진돈솥밥","제주시","삼도1동","제주시내","한식","돼지고기","0.75000","1.02000","0.02000","0.07000","0.18000","0.31000","-0.31000","5316.00000","다다09a01a"
"202412","중문할망정식","서귀포시","중문동","서귀포시내","한식","백반/가정식","0.00000","0.01000","0.00000","0.00000","0.00000","0.00000","0.00000","27.00000","다나00a73a"
"202412","에이바우트커피","제주시","노형동","제주시내","음료","커피","1.87000","36.95000","0.09000","1.83000","0.49000","10.50000","-10.50000","9777.00000","다나04b98b"
"202412","뷰티몬스터","서귀포시","대천동","서귀포시내","주점및주류판매","와인바","0.18000","0.40000","0.00000","0.00000","0.04000","0.09000","-0.09000","2438.00000","다나07a73b"
"202412","서사라모이세해장국직영점","제주시","용담1동","제주시내","한식","해장국","0.47000","2.99000","0.03000","0.16000","0.13000","0.87000","-0.87000","7852.00000","다다08a01b"
"202412","편안식당","제주시","이도2동","제주시내","한식","백반/가정식","0.18000","0.51000","0.00000","0.02000","0.04000","0.14000","-0.14000","3225.00000","다다09b01a"
"202412","비자림꿩메밀국수","제주시","이도2동","제주시내","한식","면류","0.19000","0.73000","0.01000","0.04000","0.05000","0.22000","-0.22000","4364.00000","다다11a01a"
"202412","은혜중화요리","제주시","아라동","제주시내","아시아음식","중식당","0.68000","4.01000","0.01000","0.10000","0.16000","1.06000","-1.06000","8212.00000","다나11b98b"
"202412","새벽","제주시","아라동","제주시내","주점및주류판매","요리주점","0.01000","0.06000","0.00000","0.00000","0.00000","0.01000","-0.01000","248.00000","다나12a95b"
"202412","거로집","제주시","화북동","제주시내","한식","해산물","0.23000","0.17000","0.04000","0.04000","0.09000","0.08000","-0.08000","2192.00000","다다12a02b"
"202412","요거트퍼플 서귀포제1청사점","서귀포시","정방동","서귀포시내","한식","백반/가정식","0.01000","0.06000","0.01000","0.06000","0.01000","0.07000","-0.07000","1911.00000","다나12b73a"
"202412","동근이숯불두마리치킨 서귀포점","서귀포시","중앙동","서귀포시내","패스트푸드","치킨","0.05000","0.21000","0.01000","0.04000","0.02000","0.09000","-0.09000","2439.00000","다나12b73b"
"202412","일품","제주시","이도2동","제주시내","아시아음식","중식당","0.18000","0.72000","0.01000","0.05000","0.05000","0.21000","-0.21000","4287.00000","다다10a01a"
"202412","비올리브","서귀포시","중문동","서귀포시내","음료","카페","0.10000","1.02000","0.03000","0.22000","0.05000","0.45000","-0.45000","6279.00000","다나00a73b"
"202412","다다익고정육식당 제주사수점","제주시","도두동","제주시내","한식","고기","0.68000","2.26000","0.59000","1.78000","0.66000","2.15000","-2.15000","9117.00000","다다05a02a"
