년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2020,11,131,8.8,4.3,13.6
2020,12,131,0.4,-3.5,4.9
2021,1,131,-1.4,-5.9,3.5
2021,2,131,3.6,-1.6,9.1
2021,3,131,9.6,4.5,15.5
2021,4,131,14.8,9.6,20.5
2021,5,131,17.8,13.0,23.0
2021,6,131,23.8,19.5,28.7
2021,7,131,28.3,24.4,32.7
2021,8,131,26.1,22.8,30.0
2021,9,131,22.8,19.1,27.1
2021,10,131,16.1,11.6,21.3
2021,11,131,9.0,4.6,14.2
2021,12,131,1.7,-2.6,6.4
2022,1,131,-0.9,-5.3,3.9
2022,2,131,0.0,-4.3,5.2
2022,3,131,8.5,3.5,14.0
2022,4,131,15.2,9.3,21.8
2022,5,131,19.7,13.8,26.0
2022,6,131,24.2,20.2,29.3
2022,7,131,27.6,24.3,31.8
2022,8,131,26.4,23.4,29.9
2022,9,131,22.8,18.4,27.9
2022,10,131,15.1,10.5,20.3
2022,11,131,10.3,5.3,16.0
2022,12,131,-2.0,-5.9,2.3
2023,1,131,-0.6,-4.9,4.2
2023,2,131,2.8,-1.5,8.0
2023,3,131,10.8,4.4,17.6
2023,4,131,14.7,9.0,20.3
2023,5,131,20.0,14.8,25.5
2023,6,131,24.4,20.2,29.4
2023,7,131,27.1,24.0,31.1
2023,8,131,28.0,24.5,32.4
2023,9,131,24.0,20.4,28.2
2023,10,131,16.1,11.3,21.5
2023,11,131,8.3,3.8,13.1
2023,12,131,2.5,-1.2,6.5
2024,1,131,0.6,-2.9,4.5
2024,2,131,4.6,0.8,8.8
2024,3,131,7.9,3.0,13.3
2024,4,131,17.0,11.7,22.9
2024,5,131,19.4,14.1,25.1
2024,6,131,24.9,20.0,30.4
2024,7,131,27.6,24.7,31.3
2024,8,131,29.8,26.2,34.1
2024,9,131,26.4,22.8,31.0
2024,10,131,16.9,13.2,21.4
2024,11,131,10.5,6.1,15.8
2024,12,131,1.8,-1.8,5.8
