년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2016,7,165,26.1,23.7,29.3
2016,8,165,27.9,24.6,32.0
2016,9,165,23.1,20.0,27.1
2016,10,165,17.3,14.5,20.8
2016,11,165,10.0,6.4,14.1
2016,12,165,5.5,1.9,9.6
2017,1,165,2.6,-0.6,6.8
2017,2,165,3.0,-0.9,7.5
2017,3,165,6.6,2.6,11.4
2017,4,165,13.6,9.6,18.5
2017,5,165,18.7,14.4,23.6
2017,6,165,21.9,18.6,26.2
2017,7,165,27.2,24.6,30.5
2017,8,165,27.0,24.0,30.6
2017,9,165,22.2,18.7,26.5
2017,10,165,16.7,13.5,20.6
2017,11,165,9.1,5.3,13.3
2017,12,165,2.6,-0.6,6.4
2018,1,165,0.1,-2.8,3.3
2018,2,165,1.1,-2.1,4.8
2018,3,165,8.6,4.4,13.5
2018,4,165,13.7,9.6,18.3
2018,5,165,18.2,14.7,22.4
2018,6,165,22.6,19.4,26.9
2018,7,165,27.7,24.8,31.5
2018,8,165,28.7,25.8,32.8
2018,9,165,22.3,19.3,26.1
2018,10,165,15.5,12.0,19.6
2018,11,165,10.6,7.0,15.0
2018,12,165,3.7,0.8,7.1
2019,1,165,2.2,-0.7,5.5
2019,2,165,3.3,0.2,7.1
2019,3,165,7.7,3.8,12.4
2019,4,165,12.3,8.5,16.7
2019,5,165,18.1,13.7,23.1
2019,6,165,21.2,18.2,24.9
2019,7,165,24.8,22.5,28.0
2019,8,165,27.0,24.3,30.5
2019,9,165,22.9,20.1,26.5
2019,10,165,17.3,14.0,21.3
2019,11,165,10.3,6.6,14.4
2019,12,165,4.9,1.9,8.1
2020,1,165,3.6,1.3,6.3
2020,2,165,4.2,0.7,7.8
2020,3,165,7.4,3.7,11.6
2020,4,165,10.3,6.8,14.4
2020,5,165,17.2,13.9,21.2
2020,6,165,22.2,19.4,25.9
2020,7,165,23.0,21.0,25.5
2020,8,165,27.7,25.4,30.8
2020,9,165,21.9,19.2,25.1
2020,10,165,15.9,12.8,19.6
2020,11,165,11.2,8.2,14.4
2020,12,165,3.2,0.1,6.9
2021,1,165,2.0,-1.6,5.7
2021,2,165,4.9,1.2,8.9
2021,3,165,9.2,5.7,13.8
2021,4,165,13.9,10.0,18.1
2021,5,165,17.6,13.9,21.7
2021,6,165,22.7,19.7,26.4
2021,7,165,26.8,24.1,30.2
2021,8,165,26.4,23.8,29.7
2021,9,165,23.4,20.7,26.7
2021,10,165,17.7,14.3,21.8
2021,11,165,11.3,7.9,15.2
2021,12,165,4.8,1.4,8.7
2022,1,165,1.5,-1.4,4.8
2022,2,165,1.6,-1.7,5.4
2022,3,165,8.5,4.6,13.2
2022,4,165,13.8,10.0,18.9
2022,5,165,17.7,13.8,22.6
2022,6,165,22.7,20.0,26.1
2022,7,165,26.6,24.0,30.0
2022,8,165,26.7,24.6,29.4
2022,9,165,22.5,19.5,26.2
2022,10,165,15.8,12.4,19.8
2022,11,165,12.1,8.3,16.9
2022,12,165,1.9,-1.1,5.5
2023,1,165,2.1,-1.6,6.1
2023,2,165,3.3,0.0,7.2
2023,3,165,9.3,4.8,14.6
2023,4,165,13.3,9.3,17.8
