년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2016,9,184,23.9,21.9,26.3
2016,10,184,20.1,18.1,22.9
2016,11,184,13.7,11.0,16.9
2016,12,184,9.5,6.6,12.7
2017,1,184,6.6,4.2,9.2
2017,2,184,6.8,3.3,10.3
2017,3,184,9.8,6.9,13.0
2017,4,184,15.7,12.4,19.5
2017,5,184,19.5,16.1,23.6
2017,6,184,22.0,19.5,25.3
2017,7,184,29.2,26.5,32.7
2017,8,184,28.7,26.1,32.0
2017,9,184,24.0,21.6,27.2
2017,10,184,19.3,16.9,21.8
2017,11,184,12.6,9.5,16.0
2017,12,184,7.2,4.6,9.8
2018,1,184,4.9,2.4,7.3
2018,2,184,5.5,2.4,8.7
2018,3,184,11.4,8.0,15.3
2018,4,184,15.9,12.6,19.6
2018,5,184,19.1,16.0,23.1
2018,6,184,22.3,19.8,25.6
2018,7,184,27.3,25.0,30.1
2018,8,184,28.8,26.4,32.1
2018,9,184,23.9,21.6,26.8
2018,10,184,17.9,15.2,20.9
2018,11,184,13.9,10.9,17.2
2018,12,184,8.7,6.7,11.2
2019,1,184,6.4,4.3,8.9
2019,2,184,7.4,4.8,10.2
2019,3,184,10.8,7.6,14.4
2019,4,184,14.7,11.9,18.4
2019,5,184,20.0,16.6,23.8
2019,6,184,21.5,19.0,25.1
2019,7,184,25.2,23.2,27.9
2019,8,184,27.7,25.5,30.6
2019,9,184,24.0,21.9,26.6
2019,10,184,19.7,17.0,22.6
2019,11,184,14.6,11.5,18.3
2019,12,184,9.7,6.9,12.5
2020,1,184,8.9,7.0,11.0
2020,2,184,9.1,6.1,12.3
2020,3,184,11.5,7.9,15.1
2020,4,184,13.2,9.8,16.9
2020,5,184,18.8,15.6,23.4
2020,6,184,22.4,19.8,26.1
2020,7,184,24.2,21.8,27.3
2020,8,184,29.4,26.8,32.8
2020,9,184,22.9,20.6,25.6
2020,10,184,18.4,16.0,21.2
2020,11,184,14.1,11.2,17.3
2020,12,184,7.7,5.0,10.4
2021,1,184,6.8,3.9,9.8
2021,2,184,9.4,6.4,12.8
2021,3,184,12.5,9.3,16.1
2021,4,184,15.4,12.2,19.2
2021,5,184,19.0,15.6,23.5
2021,6,184,23.4,20.8,27.0
2021,7,184,27.8,25.5,31.1
2021,8,184,27.3,25.0,30.3
2021,9,184,24.9,22.5,28.0
2021,10,184,20.1,17.1,23.8
2021,11,184,14.0,10.9,18.1
2021,12,184,8.9,6.3,12.2
